Date,Open,High,Low,Close*,Adj Close**
31-Jul-98,"1,142.95","1,142.97","1,114.30","1,120.67","1,120.67"
3-Aug-98,"1,120.67","1,121.79","1,110.39","1,112.44","1,112.44"
4-Aug-98,"1,112.44","1,119.73","1,071.82","1,072.12","1,072.12"
5-Aug-98,"1,072.12","1,084.80","1,057.35","1,081.43","1,081.43"
6-Aug-98,"1,081.43","1,090.95","1,074.94","1,089.63","1,089.63"
7-Aug-98,"1,089.63","1,102.54","1,084.72","1,089.45","1,089.45"
10-Aug-98,"1,089.45","1,092.82","1,081.76","1,083.14","1,083.14"
11-Aug-98,"1,083.14","1,083.14","1,054.00","1,068.98","1,068.98"
12-Aug-98,"1,068.98","1,084.70","1,068.98","1,084.22","1,084.22"
13-Aug-98,"1,084.22","1,091.50","1,074.91","1,074.91","1,074.91"
14-Aug-98,"1,074.91","1,083.92","1,057.22","1,062.75","1,062.75"
17-Aug-98,"1,062.75","1,083.67","1,055.08","1,083.67","1,083.67"
18-Aug-98,"1,083.67","1,101.72","1,083.67","1,101.20","1,101.20"
19-Aug-98,"1,101.20","1,106.32","1,094.93","1,098.06","1,098.06"
20-Aug-98,"1,098.06","1,098.79","1,089.55","1,091.60","1,091.60"
21-Aug-98,"1,091.60","1,091.60","1,054.92","1,081.24","1,081.24"
24-Aug-98,"1,081.24","1,093.82","1,081.24","1,088.14","1,088.14"
25-Aug-98,"1,088.14","1,106.64","1,085.53","1,092.85","1,092.85"
26-Aug-98,"1,092.85","1,092.85","1,075.91","1,084.19","1,084.19"
27-Aug-98,"1,084.19","1,084.19","1,037.61","1,042.59","1,042.59"
28-Aug-98,"1,042.59","1,051.80","1,021.04","1,027.14","1,027.14"
31-Aug-98,"1,027.14","1,033.47",957.28,957.28,957.28
1-Sep-98,957.28,"1,000.71",939.98,994.26,994.26
2-Sep-98,994.26,"1,013.19",988.4,990.48,990.48
3-Sep-98,990.47,990.47,969.32,982.26,982.26
4-Sep-98,982.26,991.41,956.51,973.89,973.89
8-Sep-98,973.89,"1,023.46",973.89,"1,023.46","1,023.46"
9-Sep-98,"1,023.46","1,027.72","1,004.56","1,006.20","1,006.20"
10-Sep-98,"1,006.20","1,006.20",968.64,980.19,980.19
11-Sep-98,980.19,"1,009.06",969.71,"1,009.06","1,009.06"
14-Sep-98,"1,009.06","1,038.38","1,009.06","1,029.72","1,029.72"
15-Sep-98,"1,029.72","1,037.90","1,021.42","1,037.68","1,037.68"
16-Sep-98,"1,037.68","1,046.07","1,029.31","1,045.48","1,045.48"
17-Sep-98,"1,045.48","1,045.48","1,016.05","1,018.87","1,018.87"
18-Sep-98,"1,018.87","1,022.01","1,011.86","1,020.09","1,020.09"
21-Sep-98,"1,020.09","1,026.02",993.82,"1,023.89","1,023.89"
22-Sep-98,"1,023.89","1,033.89","1,021.96","1,029.63","1,029.63"
23-Sep-98,"1,029.63","1,066.09","1,029.63","1,066.09","1,066.09"
24-Sep-98,"1,066.09","1,066.11","1,033.04","1,042.72","1,042.72"
25-Sep-98,"1,042.72","1,051.89","1,028.49","1,044.75","1,044.75"
28-Sep-98,"1,044.75","1,061.46","1,042.23","1,048.69","1,048.69"
29-Sep-98,"1,048.69","1,056.31","1,039.88","1,049.02","1,049.02"
30-Sep-98,"1,049.02","1,049.02","1,015.73","1,017.01","1,017.01"
1-Oct-98,"1,017.01","1,017.01",981.29,986.39,986.39
2-Oct-98,986.39,"1,005.45",971.69,"1,002.60","1,002.60"
5-Oct-98,"1,002.60","1,002.60",964.72,988.56,988.56
6-Oct-98,988.56,"1,008.77",974.81,984.59,984.59
7-Oct-98,984.59,995.66,957.15,970.68,970.68
8-Oct-98,970.68,970.68,923.32,959.44,959.44
9-Oct-98,959.44,984.42,953.04,984.39,984.39
12-Oct-98,984.39,"1,010.71",984.39,997.71,997.71
13-Oct-98,997.71,"1,000.78",987.55,994.8,994.8
14-Oct-98,994.8,"1,014.42",987.8,"1,005.53","1,005.53"
15-Oct-98,"1,005.53","1,053.09","1,000.12","1,047.49","1,047.49"
16-Oct-98,"1,047.49","1,062.65","1,047.49","1,056.42","1,056.42"
19-Oct-98,"1,056.42","1,065.21","1,054.23","1,062.39","1,062.39"
20-Oct-98,"1,062.39","1,084.06","1,060.61","1,063.93","1,063.93"
21-Oct-98,"1,063.93","1,073.61","1,058.08","1,069.92","1,069.92"
22-Oct-98,"1,069.92","1,080.43","1,061.47","1,078.48","1,078.48"
23-Oct-98,"1,078.48","1,078.48","1,067.43","1,070.67","1,070.67"
26-Oct-98,"1,070.67","1,081.23","1,068.17","1,072.32","1,072.32"
27-Oct-98,"1,072.32","1,087.08","1,063.06","1,065.34","1,065.34"
28-Oct-98,"1,065.34","1,072.79","1,059.65","1,068.09","1,068.09"
29-Oct-98,"1,068.09","1,086.11","1,065.95","1,085.93","1,085.93"
30-Oct-98,"1,085.93","1,103.78","1,085.93","1,098.67","1,098.67"
2-Nov-98,"1,098.67","1,114.44","1,098.67","1,111.60","1,111.60"
3-Nov-98,"1,111.60","1,115.02","1,106.42","1,110.84","1,110.84"
4-Nov-98,"1,110.84","1,127.18","1,110.59","1,118.67","1,118.67"
5-Nov-98,"1,118.67","1,133.88","1,109.55","1,133.85","1,133.85"
6-Nov-98,"1,133.85","1,141.30","1,131.18","1,141.01","1,141.01"
9-Nov-98,"1,141.01","1,141.01","1,123.17","1,130.20","1,130.20"
10-Nov-98,"1,130.20","1,135.37","1,122.80","1,128.26","1,128.26"
11-Nov-98,"1,128.26","1,136.25","1,117.40","1,120.97","1,120.97"
12-Nov-98,"1,120.97","1,126.57","1,115.55","1,117.69","1,117.69"
13-Nov-98,"1,117.69","1,126.34","1,116.76","1,125.72","1,125.72"
16-Nov-98,"1,125.72","1,138.72","1,125.72","1,135.87","1,135.87"
17-Nov-98,"1,135.87","1,151.71","1,129.67","1,139.32","1,139.32"
18-Nov-98,"1,139.32","1,144.52","1,133.07","1,144.48","1,144.48"
19-Nov-98,"1,144.48","1,155.10","1,144.42","1,152.61","1,152.61"
20-Nov-98,"1,152.61","1,163.55","1,152.61","1,163.55","1,163.55"
23-Nov-98,"1,163.55","1,188.21","1,163.55","1,188.21","1,188.21"
24-Nov-98,"1,188.21","1,191.30","1,181.81","1,182.99","1,182.99"
25-Nov-98,"1,182.99","1,187.16","1,179.37","1,186.87","1,186.87"
27-Nov-98,"1,186.87","1,192.97","1,186.83","1,192.33","1,192.33"
30-Nov-98,"1,192.33","1,192.72","1,163.63","1,163.63","1,163.63"
1-Dec-98,"1,163.63","1,175.89","1,150.31","1,175.28","1,175.28"
2-Dec-98,"1,175.28","1,175.28","1,157.76","1,171.25","1,171.25"
3-Dec-98,"1,171.25","1,176.99","1,149.61","1,150.14","1,150.14"
4-Dec-98,"1,150.14","1,176.74","1,150.14","1,176.74","1,176.74"
7-Dec-98,"1,176.74","1,188.96","1,176.71","1,187.70","1,187.70"
8-Dec-98,"1,187.70","1,193.53","1,172.78","1,181.38","1,181.38"
9-Dec-98,"1,181.38","1,185.22","1,175.89","1,183.49","1,183.49"
10-Dec-98,"1,183.49","1,183.77","1,163.75","1,165.02","1,165.02"
11-Dec-98,"1,165.02","1,167.89","1,153.19","1,166.46","1,166.46"
14-Dec-98,"1,166.46","1,166.46","1,136.89","1,141.20","1,141.20"
15-Dec-98,"1,141.20","1,162.83","1,141.20","1,162.83","1,162.83"
16-Dec-98,"1,162.83","1,166.29","1,154.69","1,161.94","1,161.94"
17-Dec-98,"1,161.94","1,180.03","1,161.94","1,179.98","1,179.98"
18-Dec-98,"1,179.98","1,188.89","1,178.27","1,188.03","1,188.03"
21-Dec-98,"1,188.03","1,210.88","1,188.03","1,202.84","1,202.84"
22-Dec-98,"1,202.84","1,209.22","1,192.72","1,203.57","1,203.57"
23-Dec-98,"1,203.57","1,229.89","1,203.57","1,228.54","1,228.54"
24-Dec-98,"1,228.54","1,229.72","1,224.85","1,226.27","1,226.27"
28-Dec-98,"1,226.27","1,231.52","1,221.17","1,225.49","1,225.49"
29-Dec-98,"1,225.49","1,241.86","1,220.78","1,241.81","1,241.81"
30-Dec-98,"1,241.81","1,244.93","1,231.20","1,231.93","1,231.93"
31-Dec-98,"1,231.93","1,237.18","1,224.96","1,229.23","1,229.23"
4-Jan-99,"1,229.23","1,248.81","1,219.10","1,228.10","1,228.10"
5-Jan-99,"1,228.10","1,246.11","1,228.10","1,244.78","1,244.78"
6-Jan-99,"1,244.78","1,272.50","1,244.78","1,272.34","1,272.34"
7-Jan-99,"1,272.34","1,272.34","1,257.68","1,269.73","1,269.73"
8-Jan-99,"1,269.73","1,278.24","1,261.82","1,275.09","1,275.09"
11-Jan-99,"1,275.09","1,276.22","1,253.34","1,263.88","1,263.88"
12-Jan-99,"1,263.88","1,264.45","1,238.29","1,239.51","1,239.51"
13-Jan-99,"1,239.51","1,247.75","1,205.46","1,234.40","1,234.40"
14-Jan-99,"1,234.40","1,236.81","1,209.54","1,212.19","1,212.19"
15-Jan-99,"1,212.19","1,243.26","1,212.19","1,243.26","1,243.26"
19-Jan-99,"1,243.26","1,253.27","1,234.91","1,252.00","1,252.00"
20-Jan-99,"1,252.00","1,274.07","1,251.54","1,256.62","1,256.62"
21-Jan-99,"1,256.62","1,256.94","1,232.19","1,235.16","1,235.16"
22-Jan-99,"1,235.16","1,236.41","1,217.97","1,225.19","1,225.19"
25-Jan-99,"1,225.19","1,233.98","1,219.46","1,233.98","1,233.98"
26-Jan-99,"1,233.98","1,253.25","1,233.98","1,252.31","1,252.31"
27-Jan-99,"1,252.31","1,262.61","1,242.82","1,243.17","1,243.17"
28-Jan-99,"1,243.17","1,266.40","1,243.17","1,265.37","1,265.37"
29-Jan-99,"1,265.37","1,280.37","1,255.18","1,279.64","1,279.64"
1-Feb-99,"1,279.64","1,283.75","1,271.31","1,273.00","1,273.00"
2-Feb-99,"1,273.00","1,273.49","1,247.56","1,261.99","1,261.99"
3-Feb-99,"1,261.99","1,276.04","1,255.27","1,272.07","1,272.07"
4-Feb-99,"1,272.07","1,272.23","1,248.36","1,248.49","1,248.49"
5-Feb-99,"1,248.49","1,251.86","1,232.28","1,239.40","1,239.40"
8-Feb-99,"1,239.40","1,246.93","1,231.98","1,243.77","1,243.77"
9-Feb-99,"1,243.77","1,243.97","1,215.63","1,216.14","1,216.14"
10-Feb-99,"1,216.14","1,226.78","1,211.89","1,223.55","1,223.55"
11-Feb-99,"1,223.55","1,254.05","1,223.19","1,254.04","1,254.04"
12-Feb-99,"1,254.04","1,254.04","1,225.53","1,230.13","1,230.13"
16-Feb-99,"1,230.13","1,252.17","1,230.13","1,241.87","1,241.87"
17-Feb-99,"1,241.87","1,249.31","1,220.92","1,224.03","1,224.03"
18-Feb-99,"1,224.03","1,239.13","1,220.70","1,237.28","1,237.28"
19-Feb-99,"1,237.28","1,247.91","1,232.03","1,239.22","1,239.22"
22-Feb-99,"1,239.22","1,272.22","1,239.22","1,272.14","1,272.14"
23-Feb-99,"1,272.14","1,280.38","1,263.36","1,271.18","1,271.18"
24-Feb-99,"1,271.18","1,283.84","1,251.94","1,253.41","1,253.41"
25-Feb-99,"1,253.41","1,253.41","1,225.01","1,245.02","1,245.02"
26-Feb-99,"1,245.02","1,246.73","1,226.24","1,238.33","1,238.33"
1-Mar-99,"1,238.33","1,238.70","1,221.88","1,236.16","1,236.16"
2-Mar-99,"1,236.16","1,248.31","1,221.87","1,225.50","1,225.50"
3-Mar-99,"1,225.50","1,231.63","1,216.03","1,227.70","1,227.70"
4-Mar-99,"1,227.70","1,247.74","1,227.70","1,246.64","1,246.64"
5-Mar-99,"1,246.64","1,275.73","1,246.64","1,275.47","1,275.47"
8-Mar-99,"1,275.47","1,282.74","1,271.58","1,282.73","1,282.73"
9-Mar-99,"1,282.73","1,293.74","1,275.11","1,279.84","1,279.84"
10-Mar-99,"1,279.84","1,287.02","1,275.16","1,286.84","1,286.84"
11-Mar-99,"1,286.84","1,306.43","1,286.84","1,297.68","1,297.68"
12-Mar-99,"1,297.68","1,304.42","1,289.17","1,294.59","1,294.59"
15-Mar-99,"1,294.59","1,307.47","1,291.03","1,307.26","1,307.26"
16-Mar-99,"1,307.26","1,311.11","1,302.29","1,306.38","1,306.38"
17-Mar-99,"1,306.38","1,306.55","1,292.63","1,297.82","1,297.82"
18-Mar-99,"1,297.82","1,317.62","1,294.75","1,316.55","1,316.55"
19-Mar-99,"1,316.55","1,323.82","1,298.92","1,299.29","1,299.29"
22-Mar-99,"1,299.29","1,303.84","1,294.26","1,297.01","1,297.01"
23-Mar-99,"1,297.01","1,297.01","1,257.46","1,262.14","1,262.14"
24-Mar-99,"1,262.14","1,269.02","1,256.43","1,268.59","1,268.59"
25-Mar-99,"1,268.59","1,289.99","1,268.59","1,289.99","1,289.99"
26-Mar-99,"1,289.99","1,289.99","1,277.25","1,282.80","1,282.80"
29-Mar-99,"1,282.80","1,311.76","1,282.80","1,310.17","1,310.17"
30-Mar-99,"1,310.17","1,310.17","1,295.47","1,300.75","1,300.75"
31-Mar-99,"1,300.75","1,313.60","1,285.87","1,286.37","1,286.37"
1-Apr-99,"1,286.37","1,294.54","1,282.56","1,293.72","1,293.72"
5-Apr-99,"1,293.72","1,321.12","1,293.72","1,321.12","1,321.12"
6-Apr-99,"1,321.12","1,326.76","1,311.07","1,317.89","1,317.89"
7-Apr-99,"1,317.89","1,329.58","1,312.59","1,326.89","1,326.89"
8-Apr-99,"1,326.89","1,344.08","1,321.60","1,343.98","1,343.98"
9-Apr-99,"1,343.98","1,351.22","1,335.24","1,348.35","1,348.35"
12-Apr-99,"1,348.35","1,358.69","1,333.48","1,358.63","1,358.63"
13-Apr-99,"1,358.64","1,362.38","1,344.03","1,349.82","1,349.82"
14-Apr-99,"1,349.82","1,357.24","1,326.41","1,328.44","1,328.44"
15-Apr-99,"1,328.44","1,332.41","1,308.38","1,322.85","1,322.85"
16-Apr-99,"1,322.86","1,325.03","1,311.40","1,319.00","1,319.00"
19-Apr-99,"1,319.00","1,340.10","1,284.48","1,289.48","1,289.48"
20-Apr-99,"1,289.48","1,306.30","1,284.21","1,306.17","1,306.17"
21-Apr-99,"1,306.17","1,336.12","1,301.84","1,336.12","1,336.12"
22-Apr-99,"1,336.12","1,358.84","1,336.12","1,358.82","1,358.82"
23-Apr-99,"1,358.83","1,363.65","1,348.45","1,356.85","1,356.85"
26-Apr-99,"1,356.85","1,363.56","1,353.72","1,360.04","1,360.04"
27-Apr-99,"1,360.04","1,371.56","1,356.55","1,362.80","1,362.80"
28-Apr-99,"1,362.80","1,368.62","1,348.29","1,350.91","1,350.91"
29-Apr-99,"1,350.91","1,356.75","1,336.81","1,342.83","1,342.83"
30-Apr-99,"1,342.83","1,351.83","1,314.58","1,335.18","1,335.18"
3-May-99,"1,335.18","1,354.63","1,329.01","1,354.63","1,354.63"
4-May-99,"1,354.63","1,354.64","1,330.64","1,332.00","1,332.00"
5-May-99,"1,332.00","1,347.32","1,317.44","1,347.31","1,347.31"
6-May-99,"1,347.31","1,348.36","1,322.56","1,332.05","1,332.05"
7-May-99,"1,332.05","1,345.99","1,332.05","1,345.00","1,345.00"
10-May-99,"1,345.00","1,352.01","1,334.00","1,340.30","1,340.30"
11-May-99,"1,340.30","1,360.00","1,340.30","1,355.61","1,355.61"
12-May-99,"1,355.61","1,367.36","1,333.10","1,364.00","1,364.00"
13-May-99,"1,364.00","1,375.98","1,364.00","1,367.56","1,367.56"
14-May-99,"1,367.56","1,367.56","1,332.63","1,337.80","1,337.80"
17-May-99,"1,337.80","1,339.95","1,321.19","1,339.49","1,339.49"
18-May-99,"1,339.49","1,345.44","1,323.46","1,333.32","1,333.32"
19-May-99,"1,333.32","1,344.23","1,327.05","1,344.23","1,344.23"
20-May-99,"1,344.23","1,350.49","1,338.83","1,338.83","1,338.83"
21-May-99,"1,338.83","1,340.88","1,326.19","1,330.29","1,330.29"
24-May-99,"1,330.29","1,333.02","1,303.53","1,306.65","1,306.65"
25-May-99,"1,306.65","1,317.52","1,284.38","1,284.40","1,284.40"
26-May-99,"1,284.40","1,304.85","1,278.43","1,304.76","1,304.76"
27-May-99,"1,304.76","1,304.76","1,277.31","1,281.41","1,281.41"
28-May-99,"1,281.41","1,304.00","1,281.41","1,301.84","1,301.84"
1-Jun-99,"1,301.84","1,301.84","1,281.44","1,294.26","1,294.26"
2-Jun-99,"1,294.26","1,297.10","1,277.47","1,294.81","1,294.81"
3-Jun-99,"1,294.81","1,304.15","1,294.20","1,299.54","1,299.54"
4-Jun-99,"1,299.54","1,327.75","1,299.54","1,327.75","1,327.75"
7-Jun-99,"1,327.75","1,336.42","1,325.89","1,334.52","1,334.52"
8-Jun-99,"1,334.52","1,334.52","1,312.83","1,317.33","1,317.33"
9-Jun-99,"1,317.33","1,326.01","1,314.73","1,318.64","1,318.64"
10-Jun-99,"1,318.64","1,318.64","1,293.28","1,302.82","1,302.82"
11-Jun-99,"1,302.82","1,311.97","1,287.88","1,293.64","1,293.64"
14-Jun-99,"1,293.64","1,301.99","1,292.20","1,294.00","1,294.00"
15-Jun-99,"1,294.00","1,310.76","1,294.00","1,301.16","1,301.16"
16-Jun-99,"1,301.16","1,332.83","1,301.16","1,330.41","1,330.41"
17-Jun-99,"1,330.41","1,343.54","1,322.75","1,339.90","1,339.90"
18-Jun-99,"1,339.90","1,344.48","1,333.52","1,342.84","1,342.84"
21-Jun-99,"1,342.84","1,349.06","1,337.63","1,349.00","1,349.00"
22-Jun-99,"1,349.00","1,351.12","1,335.52","1,335.88","1,335.88"
23-Jun-99,"1,335.87","1,335.88","1,322.55","1,333.06","1,333.06"
24-Jun-99,"1,333.06","1,333.06","1,308.47","1,315.78","1,315.78"
25-Jun-99,"1,315.78","1,329.13","1,312.64","1,315.31","1,315.31"
28-Jun-99,"1,315.31","1,333.68","1,315.31","1,331.35","1,331.35"
29-Jun-99,"1,331.35","1,351.51","1,328.40","1,351.45","1,351.45"
30-Jun-99,"1,351.45","1,372.93","1,338.78","1,372.71","1,372.71"
1-Jul-99,"1,372.71","1,382.80","1,360.80","1,380.96","1,380.96"
2-Jul-99,"1,380.96","1,391.22","1,379.57","1,391.22","1,391.22"
6-Jul-99,"1,391.22","1,405.29","1,387.08","1,388.12","1,388.12"
7-Jul-99,"1,388.12","1,395.88","1,384.95","1,395.86","1,395.86"
8-Jul-99,"1,395.86","1,403.25","1,386.69","1,394.42","1,394.42"
9-Jul-99,"1,394.42","1,403.28","1,394.42","1,403.28","1,403.28"
12-Jul-99,"1,403.28","1,406.82","1,394.70","1,399.10","1,399.10"
13-Jul-99,"1,399.10","1,399.10","1,386.84","1,393.56","1,393.56"
14-Jul-99,"1,393.56","1,400.05","1,386.51","1,398.17","1,398.17"
15-Jul-99,"1,398.17","1,409.84","1,398.17","1,409.62","1,409.62"
16-Jul-99,"1,409.62","1,418.78","1,407.07","1,418.78","1,418.78"
19-Jul-99,"1,418.78","1,420.33","1,404.56","1,407.65","1,407.65"
20-Jul-99,"1,407.65","1,407.65","1,375.15","1,377.10","1,377.10"
21-Jul-99,"1,377.10","1,386.66","1,372.63","1,379.29","1,379.29"
22-Jul-99,"1,379.29","1,379.29","1,353.98","1,360.97","1,360.97"
23-Jul-99,"1,360.97","1,367.41","1,349.91","1,356.94","1,356.94"
26-Jul-99,"1,356.94","1,358.61","1,346.20","1,347.76","1,347.76"
27-Jul-99,"1,347.75","1,368.70","1,347.75","1,362.84","1,362.84"
28-Jul-99,"1,362.84","1,370.53","1,355.54","1,365.40","1,365.40"
29-Jul-99,"1,365.40","1,365.40","1,332.82","1,341.03","1,341.03"
30-Jul-99,"1,341.03","1,350.92","1,328.49","1,328.72","1,328.72"
2-Aug-99,"1,328.72","1,344.69","1,325.21","1,328.05","1,328.05"
3-Aug-99,"1,328.05","1,336.13","1,314.91","1,322.18","1,322.18"
4-Aug-99,"1,322.18","1,330.16","1,304.50","1,305.33","1,305.33"
5-Aug-99,"1,305.33","1,313.71","1,287.23","1,313.71","1,313.71"
6-Aug-99,"1,313.71","1,316.74","1,293.19","1,300.29","1,300.29"
9-Aug-99,"1,300.29","1,306.68","1,295.99","1,297.80","1,297.80"
10-Aug-99,"1,297.80","1,298.62","1,267.73","1,281.43","1,281.43"
11-Aug-99,"1,281.43","1,301.93","1,281.43","1,301.93","1,301.93"
12-Aug-99,"1,301.93","1,313.61","1,298.06","1,298.16","1,298.16"
13-Aug-99,"1,298.16","1,327.72","1,298.16","1,327.68","1,327.68"
16-Aug-99,"1,327.68","1,331.05","1,320.51","1,330.77","1,330.77"
17-Aug-99,"1,330.77","1,344.16","1,328.76","1,344.16","1,344.16"
18-Aug-99,"1,344.16","1,344.16","1,332.13","1,332.84","1,332.84"
19-Aug-99,"1,332.84","1,332.84","1,315.35","1,323.59","1,323.59"
20-Aug-99,"1,323.59","1,336.61","1,323.59","1,336.61","1,336.61"
23-Aug-99,"1,336.61","1,360.24","1,336.61","1,360.22","1,360.22"
24-Aug-99,"1,360.22","1,373.32","1,353.63","1,363.50","1,363.50"
25-Aug-99,"1,363.50","1,382.84","1,359.20","1,381.79","1,381.79"
26-Aug-99,"1,381.79","1,381.79","1,361.53","1,362.01","1,362.01"
27-Aug-99,"1,362.01","1,365.63","1,347.35","1,348.27","1,348.27"
30-Aug-99,"1,348.27","1,350.70","1,322.80","1,324.02","1,324.02"
31-Aug-99,"1,324.02","1,333.27","1,306.96","1,320.41","1,320.41"
1-Sep-99,"1,320.41","1,331.18","1,320.39","1,331.07","1,331.07"
2-Sep-99,"1,331.07","1,331.07","1,304.88","1,319.11","1,319.11"
3-Sep-99,"1,319.11","1,357.74","1,319.11","1,357.24","1,357.24"
7-Sep-99,"1,357.24","1,361.39","1,349.59","1,350.45","1,350.45"
8-Sep-99,"1,350.45","1,355.18","1,337.36","1,344.15","1,344.15"
9-Sep-99,"1,344.15","1,347.66","1,333.91","1,347.66","1,347.66"
10-Sep-99,"1,347.66","1,357.62","1,346.20","1,351.66","1,351.66"
13-Sep-99,"1,351.66","1,351.66","1,341.70","1,344.13","1,344.13"
14-Sep-99,"1,344.13","1,344.18","1,330.61","1,336.29","1,336.29"
15-Sep-99,"1,336.29","1,347.21","1,317.97","1,317.97","1,317.97"
16-Sep-99,"1,317.97","1,322.51","1,299.97","1,318.48","1,318.48"
17-Sep-99,"1,318.48","1,337.59","1,318.48","1,335.42","1,335.42"
20-Sep-99,"1,335.42","1,338.38","1,330.61","1,335.53","1,335.53"
21-Sep-99,"1,335.52","1,335.53","1,301.97","1,307.58","1,307.58"
22-Sep-99,"1,307.58","1,316.18","1,297.81","1,310.51","1,310.51"
23-Sep-99,"1,310.51","1,315.25","1,277.30","1,280.41","1,280.41"
24-Sep-99,"1,280.41","1,281.17","1,263.84","1,277.36","1,277.36"
27-Sep-99,"1,277.36","1,295.03","1,277.36","1,283.31","1,283.31"
28-Sep-99,"1,283.31","1,285.55","1,256.26","1,282.20","1,282.20"
29-Sep-99,"1,282.20","1,288.83","1,268.16","1,268.37","1,268.37"
30-Sep-99,"1,268.37","1,291.31","1,268.37","1,282.71","1,282.71"
1-Oct-99,"1,282.71","1,283.17","1,265.78","1,282.81","1,282.81"
4-Oct-99,"1,282.81","1,304.60","1,282.81","1,304.60","1,304.60"
5-Oct-99,"1,304.60","1,316.41","1,286.44","1,301.35","1,301.35"
6-Oct-99,"1,301.35","1,325.46","1,301.35","1,325.40","1,325.40"
7-Oct-99,"1,325.40","1,328.05","1,314.13","1,317.64","1,317.64"
8-Oct-99,"1,317.64","1,336.61","1,311.88","1,336.02","1,336.02"
11-Oct-99,"1,336.02","1,339.23","1,332.96","1,335.21","1,335.21"
12-Oct-99,"1,335.21","1,335.21","1,311.80","1,313.04","1,313.04"
13-Oct-99,"1,313.04","1,313.04","1,282.80","1,285.55","1,285.55"
14-Oct-99,"1,285.55","1,289.63","1,267.62","1,283.42","1,283.42"
15-Oct-99,"1,283.42","1,283.42","1,245.39","1,247.41","1,247.41"
18-Oct-99,"1,247.41","1,254.13","1,233.70","1,254.13","1,254.13"
19-Oct-99,"1,254.13","1,279.32","1,254.13","1,261.32","1,261.32"
20-Oct-99,"1,261.32","1,289.44","1,261.32","1,289.43","1,289.43"
21-Oct-99,"1,289.43","1,289.43","1,265.61","1,283.61","1,283.61"
22-Oct-99,"1,283.61","1,308.81","1,283.61","1,301.65","1,301.65"
25-Oct-99,"1,301.65","1,301.68","1,286.07","1,293.63","1,293.63"
26-Oct-99,"1,293.63","1,303.46","1,281.86","1,281.91","1,281.91"
27-Oct-99,"1,281.91","1,299.39","1,280.48","1,296.71","1,296.71"
28-Oct-99,"1,296.71","1,342.47","1,296.71","1,342.44","1,342.44"
29-Oct-99,"1,342.44","1,373.17","1,342.44","1,362.93","1,362.93"
1-Nov-99,"1,362.93","1,367.30","1,354.05","1,354.12","1,354.12"
2-Nov-99,"1,354.12","1,369.32","1,346.41","1,347.74","1,347.74"
3-Nov-99,"1,347.74","1,360.33","1,347.74","1,354.93","1,354.93"
4-Nov-99,"1,354.93","1,369.41","1,354.93","1,362.64","1,362.64"
5-Nov-99,"1,362.64","1,387.48","1,362.64","1,370.23","1,370.23"
8-Nov-99,"1,370.23","1,380.78","1,365.87","1,377.01","1,377.01"
9-Nov-99,"1,377.01","1,383.81","1,361.45","1,365.28","1,365.28"
10-Nov-99,"1,365.28","1,379.18","1,359.98","1,373.46","1,373.46"
11-Nov-99,"1,373.46","1,382.12","1,372.19","1,381.46","1,381.46"
12-Nov-99,"1,381.46","1,396.12","1,368.54","1,396.06","1,396.06"
15-Nov-99,"1,396.06","1,398.58","1,392.28","1,394.39","1,394.39"
16-Nov-99,"1,394.39","1,420.36","1,394.39","1,420.07","1,420.07"
17-Nov-99,"1,420.07","1,423.44","1,410.69","1,410.71","1,410.71"
18-Nov-99,"1,410.71","1,425.31","1,410.71","1,424.94","1,424.94"
19-Nov-99,"1,424.94","1,424.94","1,417.54","1,422.00","1,422.00"
22-Nov-99,"1,422.00","1,425.00","1,412.40","1,420.94","1,420.94"
23-Nov-99,"1,420.94","1,423.91","1,402.20","1,404.64","1,404.64"
24-Nov-99,"1,404.64","1,419.71","1,399.17","1,417.08","1,417.08"
26-Nov-99,"1,417.08","1,425.24","1,416.14","1,416.62","1,416.62"
29-Nov-99,"1,416.62","1,416.62","1,404.15","1,407.83","1,407.83"
30-Nov-99,"1,407.83","1,410.59","1,386.95","1,388.91","1,388.91"
1-Dec-99,"1,388.91","1,400.12","1,387.38","1,397.72","1,397.72"
2-Dec-99,"1,397.72","1,409.04","1,397.72","1,409.04","1,409.04"
3-Dec-99,"1,409.04","1,447.42","1,409.04","1,433.30","1,433.30"
6-Dec-99,"1,433.30","1,434.15","1,418.25","1,423.33","1,423.33"
7-Dec-99,"1,423.33","1,426.81","1,409.17","1,409.17","1,409.17"
8-Dec-99,"1,409.17","1,415.66","1,403.88","1,403.88","1,403.88"
9-Dec-99,"1,403.88","1,418.43","1,391.47","1,408.11","1,408.11"
10-Dec-99,"1,408.11","1,421.58","1,405.65","1,417.04","1,417.04"
13-Dec-99,"1,417.04","1,421.58","1,410.10","1,415.22","1,415.22"
14-Dec-99,"1,415.22","1,418.30","1,401.59","1,403.17","1,403.17"
15-Dec-99,"1,403.17","1,417.40","1,396.20","1,413.33","1,413.33"
16-Dec-99,"1,413.32","1,423.11","1,408.35","1,418.78","1,418.78"
17-Dec-99,"1,418.78","1,431.77","1,418.78","1,421.03","1,421.03"
20-Dec-99,"1,421.03","1,429.16","1,411.10","1,418.09","1,418.09"
21-Dec-99,"1,418.09","1,436.47","1,414.80","1,433.43","1,433.43"
22-Dec-99,"1,433.43","1,440.02","1,429.13","1,436.13","1,436.13"
23-Dec-99,"1,436.13","1,461.44","1,436.13","1,458.34","1,458.34"
